"id","nome_antigo","nome_novo","gif_antigo","gif_novo","classificacao_antiga","grupo_principal_novo","secundarias_novas","descricao_atualizada","status","observacao"
"media_373219ba00a988491140","Supino declinado com halteres - Variação 2","Supino declinado com halteres - Variação 2","gifs/peitoral/Supino declinado com halteres.gif","gifs/peitoral/Supino declinado com halteres.gif","Peito | Tríceps | Halteres | Banco","Peito","Tríceps | Halteres | Banco | Academia","true","mapped","ID e mídia preservados"
"media_46694e0eabb29c027c3b","Supino declinado na máquina","Supino declinado na máquina","gifs/Exercícios sem marca d'água/Declínio na máquina, supino.gif","gifs/Exercícios sem marca d'água/Declínio na máquina, supino.gif","Peito | Máquina | Tríceps | Academia","Peito","Tríceps | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_36ff9e5f91c6613fd817","Supino declinado na máquina - variação 2","Supino declinado na máquina - variação 2","gifs/Exercícios sem marca d'água/Máquina de prensa torácica de declínio.gif","gifs/Exercícios sem marca d'água/Máquina de prensa torácica de declínio.gif","Peito | Máquina | Tríceps | Academia","Peito","Tríceps | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_08a6bfe55d453c624fc7","Supino declinado na máquina Smith","Supino declinado na máquina Smith","gifs/Exercícios sem marca d'água/Máquina smith declínio supino.gif","gifs/Exercícios sem marca d'água/Máquina smith declínio supino.gif","Peito | Máquina | Tríceps | Academia","Peito","Tríceps | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_98334d6b79ebeded9f01","Supino deitado na máquina","Supino deitado na máquina","gifs/Exercícios sem marca d'água/Máquina de prensa torácica deitada.gif","gifs/Exercícios sem marca d'água/Máquina de prensa torácica deitada.gif","Peito | Máquina | Tríceps | Academia","Peito","Tríceps | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_1ad5949473a4fbdf2164","Supino em pé com elástico","Supino em pé com elástico","gifs/Exercícios sem marca d'água/Elástico em pé no peito.gif","gifs/Exercícios sem marca d'água/Elástico em pé no peito.gif","Peito | Elástico | Banco | Tríceps","Peito","Tríceps | Elástico | Banco | Casa | Academia","true","mapped","ID e mídia preservados"
"media_0e43d7316b4955b28cd3","Supino fechado com tríceps testa no banco declinado","Supino fechado com tríceps testa no banco declinado","gifs/tríceps/Declinado close grip bench to skull crusher.gif","gifs/tríceps/Declinado close grip bench to skull crusher.gif","Tríceps | Banco | Academia","Tríceps","Banco | Academia","true","mapped","ID e mídia preservados"
"media_7bf71653cc625df900ac","Supino inclinado com barra","Supino inclinado com barra","gifs/Exercícios sem marca d'água/Supino inclinado com barra.gif","gifs/Exercícios sem marca d'água/Supino inclinado com barra.gif","Peito | Barra | Banco | Tríceps","Peito","Tríceps | Barra | Banco | Academia","true","mapped","ID e mídia preservados"
"media_2f46ee24c34e16b27b51","Supino inclinado com barra - Variação 2","Supino inclinado com barra - Variação 2","gifs/peitoral/Supino inclinado na máquina - Variação 2.gif","gifs/peitoral/Supino inclinado na máquina - Variação 2.gif","Peito | Tríceps | Barra | Banco","Peito","Tríceps | Barra | Banco | Academia","true","mapped","ID e mídia preservados"
"media_244770688862614a2093","Supino inclinado com halteres","Supino inclinado com halteres","gifs/Exercícios sem marca d'água/Supino inclinado com halteres.gif","gifs/Exercícios sem marca d'água/Supino inclinado com halteres.gif","Peito | Halteres | Banco | Tríceps","Peito","Tríceps | Halteres | Banco | Academia | Casa","true","mapped","ID e mídia preservados"
"media_5c3cc8a96614c09fadee","Supino inclinado com halteres e pegada reversa","Supino inclinado com halteres e pegada reversa","gifs/Exercícios sem marca d'água/Supino inclinado com halteres com aderência reversa.gif","gifs/Exercícios sem marca d'água/Supino inclinado com halteres com aderência reversa.gif","Antebraços | Halteres | Banco | Academia","Antebraços","Halteres | Banco | Academia","true","mapped","ID e mídia preservados"
"media_8420c40db8f404ac1c6d","Supino inclinado com pegada fechada","Supino inclinado com pegada fechada","gifs/Exercícios sem marca d'água/Supino inclinado com pegada fechada.gif","gifs/Exercícios sem marca d'água/Supino inclinado com pegada fechada.gif","Antebraços | Banco | Academia","Antebraços","Banco | Academia","true","mapped","ID e mídia preservados"
"media_75767797e40f44dbb96e","Supino inclinado na máquina","Supino inclinado na máquina","gifs/Exercícios sem marca d'água/Máquina de prensa torácica inclinada.gif","gifs/Exercícios sem marca d'água/Máquina de prensa torácica inclinada.gif","Peito | Máquina | Tríceps | Academia","Peito","Tríceps | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_19197214f72a68d5b4f1","Supino inclinado na máquina - variação 2","Supino inclinado na máquina - variação 2","gifs/Exercícios sem marca d'água/Máquina inclinada no peito.gif","gifs/Exercícios sem marca d'água/Máquina inclinada no peito.gif","Peito | Máquina | Tríceps | Academia","Peito","Tríceps | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_24c5f1b4e6dd347bbefe","Supino inclinado na máquina articulada","Supino inclinado na máquina articulada","gifs/peitoral/Crucifixo na polia em pé.gif","gifs/peitoral/Crucifixo na polia em pé.gif","Peito | Tríceps | Máquina","Peito","Tríceps | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_e3cbf3f1faa001f1ac70","Supino inclinado na máquina articulada - Variação 2","Supino inclinado na máquina articulada - Variação 2","gifs/peitoral/Supino inclinado na máquina articulada.gif","gifs/peitoral/Supino inclinado na máquina articulada.gif","Peito | Tríceps | Máquina","Peito","Tríceps | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_1ec6694c584149147bf8","Supino inclinado na máquina Smith","Supino inclinado na máquina Smith","gifs/Exercícios sem marca d'água/Supino inclinado com máquina smith.gif","gifs/Exercícios sem marca d'água/Supino inclinado com máquina smith.gif","Peito | Máquina | Tríceps | Academia","Peito","Tríceps | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_05e15f44903ff06ceaff","Supino inclinado na polia","Supino inclinado na polia","gifs/peitoral/Crucifixo unilateral na polia em banco inclinado.gif","gifs/peitoral/Crucifixo unilateral na polia em banco inclinado.gif","Peito | Tríceps | Banco | Polia/Cabo","Peito","Tríceps | Banco | Polia/Cabo | Academia","true","mapped","ID e mídia preservados"
"media_bc2c73213af27dcdfdef","Supino inclinado no Smith","Supino inclinado no Smith","gifs/peitoral/Crucifixo com halteres no banco reto.gif","gifs/peitoral/Crucifixo com halteres no banco reto.gif","Peito | Tríceps | Banco | Máquina","Peito","Tríceps | Banco | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_81790c0123e74c0e7b90","Supino inclinado no Smith - Variação 2","Supino inclinado no Smith - Variação 2","gifs/peitoral/Supino inclinado no Smith.gif","gifs/peitoral/Supino inclinado no Smith.gif","Peito | Tríceps | Banco | Máquina","Peito","Tríceps | Banco | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_d81d533a7b9ed1c205f2","Supino martelo com halteres","Supino martelo com halteres","gifs/Exercícios sem marca d'água/Prensa de martelo.gif","gifs/Exercícios sem marca d'água/Prensa de martelo.gif","Peito | Halteres | Banco | Tríceps","Peito","Tríceps | Halteres | Banco | Academia","true","mapped","ID e mídia preservados"
"media_38e23216ab9a41445120","Supino martelo declinado com halteres","Supino martelo declinado com halteres","gifs/Exercícios sem marca d'água/Halteres declinam prensa de martelo com um braço.gif","gifs/Exercícios sem marca d'água/Halteres declinam prensa de martelo com um braço.gif","Peito | Halteres | Banco | Tríceps","Peito","Tríceps | Halteres | Banco | Academia","true","mapped","ID e mídia preservados"
"media_b77110d46a0109008a99","Supino martelo declinado com halteres - variação 2","Supino martelo declinado com halteres - variação 2","gifs/Exercícios sem marca d'água/Recusar martelo.gif","gifs/Exercícios sem marca d'água/Recusar martelo.gif","Peito | Halteres | Banco | Tríceps","Peito","Tríceps | Halteres | Banco | Academia","true","mapped","ID e mídia preservados"
"media_9d5128716cefc8f59b06","Supino martelo inclinado com halteres","Supino martelo inclinado com halteres","gifs/Exercícios sem marca d'água/Prensa de martelo com halteres inclinado.gif","gifs/Exercícios sem marca d'água/Prensa de martelo com halteres inclinado.gif","Peito | Halteres | Banco | Tríceps","Peito","Tríceps | Halteres | Banco | Academia | Casa","true","mapped","ID e mídia preservados"
"media_b17b6b21c798628bc3d3","Supino na máquina","Supino na máquina","gifs/Exercícios sem marca d'água/Máquina de prensa torácica.gif","gifs/Exercícios sem marca d'água/Máquina de prensa torácica.gif","Peito | Máquina | Tríceps | Academia","Peito","Tríceps | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_64f888d0c302bcd91d2a","Supino na máquina - variação 2","Supino na máquina - variação 2","gifs/Exercícios sem marca d'água/Máquina de supino.gif","gifs/Exercícios sem marca d'água/Máquina de supino.gif","Peito | Máquina | Tríceps | Academia","Peito","Tríceps | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_4f4694759875b5dbd15e","Supino na máquina Smith","Supino na máquina Smith","gifs/Exercícios sem marca d'água/Supino de máquina smith.gif","gifs/Exercícios sem marca d'água/Supino de máquina smith.gif","Peito | Máquina | Tríceps | Academia","Peito","Tríceps | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_d0ee9cc870c984ce6c9a","Supino reto alternado com barra","Supino reto alternado com barra","gifs/peitoral/Supino inclinado com halteres e rotação.gif","gifs/peitoral/Supino inclinado com halteres e rotação.gif","Peito | Tríceps | Barra | Banco","Peito","Tríceps | Barra | Banco | Academia","true","mapped","ID e mídia preservados"
"media_520d89a38b30a44f72ea","Supino reto alternado com halteres","Supino reto alternado com halteres","gifs/peitoral/Supino unilateral inclinado com halter.gif","gifs/peitoral/Supino unilateral inclinado com halter.gif","Peito | Tríceps | Halteres | Banco","Peito","Tríceps | Halteres | Banco | Academia | Casa","true","mapped","ID e mídia preservados"
"media_bb7ae36dcd31aaf0b43b","Supino reto com barra","Supino reto com barra","gifs/Exercícios sem marca d'água/Supino.gif","gifs/Exercícios sem marca d'água/Supino.gif","Peito | Barra | Banco | Tríceps","Peito","Tríceps | Barra | Banco | Academia","true","mapped","ID e mídia preservados"
"media_7c20a93927a719a66bc5","Supino reto com barra no rack","Supino reto com barra no rack","gifs/peitoral/Supino reto com barra no rack.gif","gifs/peitoral/Supino reto com barra no rack.gif","Peito | Tríceps | Barra | Banco","Peito","Tríceps | Barra | Banco | Academia","true","mapped","ID e mídia preservados"
"media_d0238db28bd27397475f","Supino reto com barra, pegada reversa e fechada","Supino reto com barra, pegada reversa e fechada","gifs/Exercícios sem marca d'água/Supino reto reverso com barra e aperto fechado.gif","gifs/Exercícios sem marca d'água/Supino reto reverso com barra e aperto fechado.gif","Antebraços | Barra | Banco | Academia","Antebraços","Barra | Banco | Academia","true","mapped","ID e mídia preservados"
"media_2b8f89fc34dc1889ef38","Supino reto com halteres","Supino reto com halteres","gifs/peitoral/Supino com halteres.gif","gifs/peitoral/Supino com halteres.gif","Peito | Tríceps | Halteres | Banco","Peito","Tríceps | Halteres | Banco | Academia | Casa","true","mapped","ID e mídia preservados"
"media_add52e2cd701728e7cfe","Supino reto com halteres - Variação 2","Supino reto com halteres - Variação 2","gifs/peitoral/Supino declinado com halteres - Variação 2.gif","gifs/peitoral/Supino declinado com halteres - Variação 2.gif","Peito | Tríceps | Halteres | Banco","Peito","Tríceps | Halteres | Banco | Academia | Casa","true","mapped","ID e mídia preservados"
"media_0ad7f642d10f71b2f0dd","Supino reto com halteres - Variação 3","Supino reto com halteres - Variação 3","gifs/peitoral/Supino inclinado com halteres - Variação 2.gif","gifs/peitoral/Supino inclinado com halteres - Variação 2.gif","Peito | Tríceps | Halteres | Banco","Peito","Tríceps | Halteres | Banco | Casa | Academia","true","mapped","ID e mídia preservados"
"media_7e58b28ada948a473876","Supino reto com halteres - Variação 4","Supino reto com halteres - Variação 4","gifs/peitoral/Supino reto com halteres.gif","gifs/peitoral/Supino reto com halteres.gif","Peito | Tríceps | Halteres | Banco","Peito","Tríceps | Halteres | Banco | Academia","true","mapped","ID e mídia preservados"
"media_cd367af65beb671d9722","Supino reto com halteres e pernas elevadas","Supino reto com halteres e pernas elevadas","gifs/peitoral/Supino com halteres e pernas elevadas.gif","gifs/peitoral/Supino com halteres e pernas elevadas.gif","Peito | Tríceps | Halteres | Banco","Peito","Tríceps | Halteres | Banco | Academia | Casa","true","mapped","ID e mídia preservados"
"media_4705d33455f76b9195a9","Supino reto no Smith","Supino reto no Smith","gifs/peitoral/Supino reto com barra no Smith.gif","gifs/peitoral/Supino reto com barra no Smith.gif","Peito | Tríceps | Banco | Máquina","Peito","Tríceps | Banco | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_f351b2f63687a7923456","Supino reto no Smith - Variação 2","Supino reto no Smith - Variação 2","gifs/peitoral/Supino reto no Smith.gif","gifs/peitoral/Supino reto no Smith.gif","Peito | Tríceps | Banco | Máquina","Peito","Tríceps | Banco | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_ac60cc4a184a90e4446a","Supino sentado convergente na máquina","Supino sentado convergente na máquina","gifs/peitoral/Supino sentado convergente na máquina.gif","gifs/peitoral/Supino sentado convergente na máquina.gif","Peito | Tríceps | Máquina","Peito","Tríceps | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_477aba5043ac2fa4db7f","Supino sentado na máquina articulada","Supino sentado na máquina articulada","gifs/peitoral/Flexão de braços.gif","gifs/peitoral/Flexão de braços.gif","Peito | Tríceps | Máquina","Peito","Tríceps | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_72111022ddb95b6a8ff5","Supino sentado na máquina com pegada neutra","Supino sentado na máquina com pegada neutra","gifs/peitoral/Supino sentado na máquina com pegada neutra.gif","gifs/peitoral/Supino sentado na máquina com pegada neutra.gif","Peito | Tríceps | Máquina","Peito","Tríceps | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_740c43d64d37faa1a4b3","Supino sentado na polia","Supino sentado na polia","gifs/peitoral/Crucifixo unilateral sentado na polia.gif","gifs/peitoral/Crucifixo unilateral sentado na polia.gif","Peito | Tríceps | Banco | Polia/Cabo","Peito","Tríceps | Banco | Polia/Cabo | Academia","true","mapped","ID e mídia preservados"
